종목코드,종목명,매출액_2023,매출액_2024,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2023,영업이익_2024,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,매출액_성장률_2025,매출액_성장률_2026,매출액_성장률_2027,매출액_성장률_2028,매출액_최대성장률,영업이익_성장률_2025,영업이익_성장률_2026,영업이익_성장률_2027,영업이익_성장률_2028,영업이익_최대성장률,데이터_가용성,가용_연도수,PER,PBR,ROE,평균거래량_20d,OBV_trend,RSI,저항선,지지선,MA_align,MACD_signal,외인_5d,외인_20d,기관_5d,기관_20d,시장,현재가,시가총액,Recent_Volume,거래량배수,업종
31440,신세계푸드,14889.0,12593.0,12332.0,,,,264.0,1.0,48.0,,,,-2.07,,,,-2.07,4700.0,,,,4700.0,1년치 존재,1,14.35,0.53,23.71,4909.0,up,65.3,52800.0,47300.0,up,bull,,,,,KOSPI,52300,2025,3457,0.7,"호텔,레스토랑,레저"
234080,JW생명과학,2069.0,2225.0,2578.0,,,,309.0,359.0,332.0,,,,15.87,,,,15.87,-7.52,,,,-7.52,1년치 존재,1,7.24,1.25,13.59,31145.0,down,51.2,13910.0,12200.0,mixed,bull,,,,,KOSPI,12930,2047,28682,0.9,제약
213500,한솔제지,21941.0,22158.0,22900.0,,,,472.0,220.0,499.0,,,,3.35,,,,3.35,126.82,,,,126.82,1년치 존재,1,143.99,0.35,0.56,230490.0,down,47.2,9300.0,8030.0,mixed,bear,,,,,KOSPI,8530,2030,159101,0.7,종이와목재
25820,이구산업,4334.0,4723.0,5078.0,,,,102.0,252.0,244.0,,,,7.52,,,,7.52,-3.17,,,,-3.17,1년치 존재,1,196.43,1.02,7.74,544968.0,up,69.8,6000.0,4685.0,up,bull,,,,,KOSPI,6000,2007,8013,0.0,비철금속
102460,이연제약,1511.0,1483.0,1459.0,,,,40.0,1.0,-303.0,,,,-1.62,,,,-1.62,-30400.0,,,,-30400.0,1년치 존재,1,85.55,1.22,-12.6,38180.0,up,54.3,11930.0,9880.0,mixed,bull,,,,,KOSPI,10790,2006,39497,1.0,제약
2780,진흥기업,7594.0,7262.0,5764.0,,,,517.0,-47.0,-230.0,,,,-20.63,,,,-20.63,-389.36,,,,-389.36,1년치 존재,1,3.73,0.63,-11.14,10557336.0,up,73.4,1458.0,676.0,up,bull,,,,,KOSPI,1387,2018,8321550,0.8,건설
100250,진양홀딩스,2711.0,2868.0,2798.0,,,,35.0,49.0,58.0,,,,-2.44,,,,-2.44,18.37,,,,18.37,1년치 존재,1,4.97,0.48,4.88,51782.0,down,62.1,3245.0,2930.0,mixed,bull,,,,,KOSPI,3105,1984,93457,1.8,자동차부품
8970,KBI동양철관,2783.0,2503.0,2348.0,,,,22.0,67.0,-16.0,,,,-6.19,,,,-6.19,-123.88,,,,-123.88,1년치 존재,1,,1.17,-2.48,8108309.0,up,49.8,2035.0,1459.0,up,bear_cross,,,,,KOSPI,1885,1956,3001729,0.4,철강
17550,수산세보틱스,2265.0,1979.0,2294.0,,,,164.0,121.0,190.0,,,,15.92,,,,15.92,57.02,,,,57.02,1년치 존재,1,7.08,0.75,8.21,8425130.0,up,58.9,3560.0,1671.0,up,bear,,,,,KOSPI,3110,1941,3484,0.0,기계
3460,유화증권,323.0,377.0,360.0,,,,-4.0,122.0,59.0,,,,-4.51,,,,-4.51,-51.64,,,,-51.64,1년치 존재,1,24.01,0.28,2.68,124889.0,up,54.5,4170.0,2870.0,mixed,bull,,,,,KOSPI,3555,2016,119765,1.0,증권
2100,경농,3474.0,3252.0,3392.0,,,,252.0,267.0,287.0,,,,4.31,,,,4.31,7.49,,,,7.49,1년치 존재,1,10.5,0.75,7.24,142436.0,up,70.6,10480.0,8960.0,up,bull,,,,,KOSPI,10480,2046,649485,4.6,화학
1520,동양,8663.0,7504.0,6306.0,,,,265.0,-9.0,-207.0,,,,-15.96,,,,-15.96,-2200.0,,,,-2200.0,1년치 존재,1,13.16,0.24,2.8,604471.0,down,49.1,1026.0,741.0,mixed,bull,,,,,KOSPI,804,1919,735617,1.2,건축자재
520,삼일제약,1963.0,2197.0,2103.0,,,,65.0,1.0,-222.0,,,,-4.28,,,,-4.28,-22300.0,,,,-22300.0,1년치 존재,1,60.8,0.76,-22.41,207781.0,down,36.1,12310.0,8890.0,down,bear,,,,,KOSPI,8890,1928,267451,1.3,제약
6060,화승인더,14666.0,18677.0,17810.0,,,,247.0,1182.0,766.0,,,,-4.64,,,,-4.64,-35.19,,,,-35.19,1년치 존재,1,,0.54,5.63,146401.0,up,60.7,3535.0,3135.0,up,bull,,,,,KOSPI,3490,1931,78521,0.5,"섬유,의류,신발,호화품"
15230,대창단조,3721.0,3222.0,3463.0,,,,464.0,301.0,380.0,,,,7.48,,,,7.48,26.25,,,,26.25,1년치 존재,1,5.14,0.59,9.25,126268.0,up,60.1,7150.0,6000.0,up,bear,,,,,KOSPI,7090,1924,196603,1.6,기계
97955,CJ제일제당 우,290235.0,272397.0,273426.0,283048.0,,,12916.0,14521.0,12336.0,13127.0,,,0.38,3.52,,,3.52,-15.05,6.41,,,6.41,2년치 존재,2,13.75,0.73,-7.61,4363.0,up,60.3,143100.0,126400.0,up,bull,,,,,KOSPI,139100,1846,5443,1.2,식품
12200,계양전기,3816.0,3691.0,3898.0,,,,-39.0,-153.0,-271.0,,,,5.61,,,,5.61,-77.12,,,,-77.12,1년치 존재,1,,0.44,-96.61,1292271.0,up,53.6,9170.0,5530.0,mixed,bull,,,,,KOSPI,7000,1906,624846,0.5,자동차부품
101530,해태제과식품,6249.0,6292.0,6414.0,,,,457.0,491.0,423.0,,,,1.94,,,,1.94,-13.85,,,,-13.85,1년치 존재,1,7.27,0.54,7.77,58882.0,down,49.1,7230.0,6170.0,down,bear,,,,,KOSPI,6500,1893,19132,0.3,식품
71840,롯데하이마트,26101.0,23567.0,23001.0,23406.0,,,82.0,17.0,96.0,247.0,,,-2.4,1.76,,,1.76,464.71,157.29,,,464.71,2년치 존재,2,48.65,0.3,-0.26,20079.0,down,52.2,9150.0,7210.0,mixed,bull,,,,,KOSPI,8010,1891,21352,1.1,전문소매
1360,삼성제약,520.0,443.0,461.0,,,,-180.0,-148.0,-181.0,,,,4.06,,,,4.06,-22.3,,,,-22.3,1년치 존재,1,,1.88,10.18,2341722.0,up,55.9,2210.0,1633.0,mixed,bull,,,,,KOSPI,2030,1911,1476203,0.6,제약
5430,한국공항,5447.0,6265.0,6632.0,,,,340.0,450.0,470.0,,,,5.86,,,,5.86,4.44,,,,4.44,1년치 존재,1,4.99,0.43,10.46,6529.0,down,50.4,72600.0,55000.0,mixed,bull,,,,,KOSPI,58800,1862,5767,0.9,운송인프라
9580,무림P&P,7689.0,8117.0,7316.0,,,,116.0,365.0,-245.0,,,,-9.87,,,,-9.87,-167.12,,,,-167.12,1년치 존재,1,,0.32,-5.5,5353082.0,up,51.2,3750.0,2355.0,mixed,bear,,,,,KOSPI,3030,1890,789818,0.1,종이와목재
11785,금호석유화학우,63225.0,71550.0,69151.0,65615.0,,,3590.0,2728.0,2718.0,3175.0,,,-3.35,-5.11,,,-3.35,-0.37,16.81,,,16.81,2년치 존재,2,9.57,0.6,4.74,7187.0,up,54.7,70000.0,55400.0,mixed,bull,,,,,KOSPI,61100,1847,8812,1.2,화학
317400,자이에스앤디,23746.0,15782.0,13876.0,16050.0,,,1266.0,24.0,125.0,580.0,,,-12.08,15.67,,,15.67,420.83,364.0,,,420.83,2년치 존재,2,6.11,0.48,6.42,216400.0,up,57.0,5130.0,4035.0,up,bull,,,,,KOSPI,4825,1871,364427,1.7,건설
37560,LG헬로비전,11903.0,11964.0,12657.0,12689.0,,,474.0,135.0,187.0,411.0,,,5.79,0.25,,,5.79,38.52,119.79,,,119.79,2년치 존재,2,,0.47,0.4,124131.0,down,53.3,2520.0,2130.0,up,bull,,,,,KOSPI,2360,1828,75993,0.6,방송과엔터테인먼트
214420,토니모리,1511.0,1770.0,2203.0,,,,96.0,121.0,144.0,,,,24.46,,,,24.46,19.01,,,,19.01,1년치 존재,1,27.48,1.07,9.76,242582.0,up,59.4,9670.0,6250.0,mixed,bull,,,,,KOSPI,7610,1831,165,0.0,화장품
300,DH오토넥스,328.0,300.0,402.0,,,,-299.0,-51.0,32.0,,,,34.0,,,,34.0,162.75,,,,162.75,1년치 존재,1,,4.81,12.17,,,,,,,,,,,,KOSPI,4200,1740,0,,자동차부품
3480,한진중공업홀딩스,12426.0,11649.0,12017.0,,,,394.0,459.0,733.0,,,,3.16,,,,3.16,59.69,,,,59.69,1년치 존재,1,12.55,0.25,14.18,117420.0,up,71.8,6300.0,4485.0,up,bull,,,,,KOSPI,6160,1819,145121,1.2,가스유틸리티
2170,SYTS,1793.0,1913.0,1747.0,,,,177.0,200.0,184.0,,,,-8.68,,,,-8.68,-8.0,,,,-8.0,1년치 존재,1,6.73,0.31,5.4,2659.0,down,52.3,62500.0,55700.0,up,bear,,,,,KOSPI,60200,1806,5399,2.0,"섬유,의류,신발,호화품"
16450,한세예스24홀딩스,27808.0,28309.0,34098.0,,,,1897.0,1523.0,655.0,,,,20.45,,,,20.45,-56.99,,,,-56.99,1년치 존재,1,3.47,0.38,-6.86,39409.0,down,47.9,4990.0,4020.0,mixed,bull,,,,,KOSPI,4540,1816,101084,2.6,"섬유,의류,신발,호화품"
90350,노루페인트,7804.0,7938.0,7711.0,,,,423.0,437.0,302.0,,,,-2.86,,,,-2.86,-30.89,,,,-30.89,1년치 존재,1,6.79,0.51,4.0,127368.0,up,53.2,9200.0,7700.0,up,bull,,,,,KOSPI,8830,1766,84393,0.7,건축자재
272550,삼양패키징,4217.0,4481.0,4202.0,,,,325.0,338.0,246.0,,,,-6.23,,,,-6.23,-27.22,,,,-27.22,1년치 존재,1,9.81,0.67,4.74,188946.0,down,44.3,15280.0,11200.0,mixed,bull,,,,,KOSPI,11750,1771,110174,0.6,포장재
462520,조선내화,2794.0,5006.0,5320.0,,,,319.0,200.0,239.0,,,,6.27,,,,6.27,19.5,,,,19.5,1년치 존재,1,5.36,1.18,1.01,10614.0,up,59.6,14800.0,13100.0,up,bull,,,,,KOSPI,14650,1737,6545,0.6,비철금속
44820,코스맥스비티아이,6286.0,5976.0,6452.0,,,,202.0,168.0,270.0,,,,7.97,,,,7.97,60.71,,,,60.71,1년치 존재,1,11.27,0.44,11.08,22431.0,down,61.3,18400.0,12520.0,up,bear,,,,,KOSPI,17810,1710,18293,0.8,건강관리업체및서비스
89470,HDC현대EP,10081.0,9906.0,9927.0,,,,330.0,327.0,497.0,,,,0.21,,,,0.21,51.99,,,,51.99,1년치 존재,1,6.82,0.39,9.61,67317.0,up,56.9,6500.0,4410.0,mixed,bull,,,,,KOSPI,5450,1739,96463,1.4,자동차부품
4960,한신공영,13090.0,14904.0,11492.0,,,,148.0,373.0,645.0,,,,-22.89,,,,-22.89,72.92,,,,72.92,1년치 존재,1,2.62,0.11,7.43,170438.0,up,49.7,17730.0,10000.0,mixed,bear,,,,,KOSPI,14900,1724,131453,0.8,건설
20,동화약품,3611.0,4649.0,4964.0,,,,188.0,134.0,3.0,,,,6.78,,,,6.78,-97.76,,,,-97.76,1년치 존재,1,10.45,0.77,2.31,68301.0,down,56.1,6670.0,5660.0,mixed,bull,,,,,KOSPI,6060,1693,50329,0.7,제약
210540,디와이파워,4300.0,3846.0,3828.0,,,,363.0,255.0,304.0,,,,-0.47,,,,-0.47,19.22,,,,19.22,1년치 존재,1,4.95,0.52,8.3,95381.0,down,59.6,15870.0,12870.0,up,bull,,,,,KOSPI,15450,1706,87988,0.9,기계
9070,KCTC,8231.0,8821.0,9867.0,,,,368.0,390.0,388.0,,,,11.86,,,,11.86,-0.51,,,,-0.51,1년치 존재,1,4.36,0.43,6.92,244906.0,down,44.4,7990.0,5630.0,down,bear_cross,,,,,KOSPI,5930,1779,245380,1.0,항공화물운송과물류
970,한국주철관,4563.0,4194.0,4066.0,,,,204.0,154.0,133.0,,,,-3.05,,,,-3.05,-13.64,,,,-13.64,1년치 존재,1,9.29,0.42,4.75,81838.0,up,68.2,7400.0,6450.0,up,bull,,,,,KOSPI,7350,1676,53886,0.7,철강
3830,대한화섬,1344.0,1238.0,1082.0,,,,24.0,-15.0,-73.0,,,,-12.6,,,,-12.6,-386.67,,,,-386.67,1년치 존재,1,13.46,0.17,1.37,956.0,down,55.0,141400.0,112700.0,mixed,bull,,,,,KOSPI,124300,1651,175,0.2,화학
293480,하나제약,2245.0,2253.0,2395.0,,,,270.0,252.0,258.0,,,,6.3,,,,6.3,2.38,,,,2.38,1년치 존재,1,11.1,0.87,2.82,29395.0,up,56.4,11060.0,9090.0,mixed,bull,,,,,KOSPI,9810,1744,21392,0.7,제약
79430,현대리바트,15857.0,18707.0,15462.0,,,,-199.0,240.0,157.0,,,,-17.35,,,,-17.35,-34.58,,,,-34.58,1년치 존재,1,,0.39,1.79,403081.0,up,66.0,8100.0,6390.0,up,bull,,,,,KOSPI,7980,1639,137142,0.3,가구
13520,화승코퍼레이션,16341.0,15643.0,16398.0,,,,782.0,858.0,831.0,,,,4.83,,,,4.83,-3.15,,,,-3.15,1년치 존재,1,29.3,0.56,31.5,140125.0,up,70.1,3475.0,2305.0,up,bull,,,,,KOSPI,3280,1642,802711,5.7,자동차부품
214390,경보제약,2164.0,2386.0,2641.0,,,,55.0,105.0,35.0,,,,10.69,,,,10.69,-66.67,,,,-66.67,1년치 존재,1,49.49,1.02,0.12,372448.0,down,44.6,8550.0,5210.0,mixed,bear,,,,,KOSPI,6680,1597,120505,0.3,제약
700,유수홀딩스,3418.0,4359.0,4185.0,,,,220.0,183.0,212.0,,,,-3.99,,,,-3.99,15.85,,,,15.85,1년치 존재,1,14.77,0.42,1.35,51131.0,down,47.4,7180.0,5770.0,mixed,bear_cross,,,,,KOSPI,6250,1628,44588,0.9,항공화물운송과물류
9270,신원,8345.0,9395.0,10923.0,,,,234.0,253.0,188.0,,,,16.26,,,,16.26,-25.69,,,,-25.69,1년치 존재,1,24.69,0.49,-1.14,399859.0,down,50.3,1564.0,1285.0,down,bear,,,,,KOSPI,1384,1588,549068,1.4,"섬유,의류,신발,호화품"
25620,차AI헬스케어,161.0,157.0,73.0,,,,-94.0,-54.0,-75.0,,,,-53.5,,,,-53.5,-38.89,,,,-38.89,1년치 존재,1,,0.61,2.6,16144.0,down,36.9,12540.0,8650.0,down,bear,,,,,KOSPI,8650,1575,29669,1.8,화장품
12320,경동인베스트,3053.0,2937.0,2762.0,,,,217.0,244.0,188.0,,,,-5.96,,,,-5.96,-22.95,,,,-22.95,1년치 존재,1,8.04,0.32,3.79,38352.0,up,52.6,98500.0,55800.0,mixed,bull,,,,,KOSPI,66000,1561,34358,0.9,비철금속
78000,텔코웨어,406.0,449.0,384.0,,,,30.0,34.0,33.0,,,,-14.48,,,,-14.48,-2.94,,,,-2.94,1년치 존재,1,18.14,0.49,5.56,11082.0,down,45.4,23000.0,15330.0,down,bear,,,,,KOSPI,16900,1562,4426,0.4,소프트웨어
14280,금강공업,8569.0,8014.0,8022.0,,,,666.0,330.0,105.0,,,,0.1,,,,0.1,-68.18,,,,-68.18,1년치 존재,1,4.43,0.4,-11.82,155353.0,up,53.6,6570.0,4655.0,mixed,bull,,,,,KOSPI,5360,1572,103786,0.7,건축제품
4970,신라교역,4342.0,4705.0,4547.0,,,,139.0,168.0,-16.0,,,,-3.36,,,,-3.36,-109.52,,,,-109.52,1년치 존재,1,8.09,1.0,0.77,19535.0,down,52.9,10500.0,9070.0,mixed,bull,,,,,KOSPI,9680,1549,37058,1.9,식품
94280,효성ITX,5038.0,5064.0,5190.0,,,,192.0,188.0,190.0,,,,2.49,,,,2.49,1.06,,,,1.06,1년치 존재,1,10.6,2.11,21.21,28706.0,up,68.4,13200.0,11950.0,up,bull,,,,,KOSPI,13180,1523,29300,1.0,상업서비스와공급품
298000,효성화학,26233.0,24522.0,23407.0,,,,-2137.0,-1748.0,-1605.0,,,,-4.55,,,,-4.55,8.18,,,,8.18,1년치 존재,1,,5.25,260.94,,,,,,,,,,,,KOSPI,38900,1475,0,,화학
70960,모나용평,2116.0,2678.0,2501.0,,,,214.0,270.0,233.0,,,,-6.61,,,,-6.61,-13.7,,,,-13.7,1년치 존재,1,14.68,0.38,-8.16,72840.0,down,55.0,3420.0,2865.0,mixed,bull,,,,,KOSPI,3120,1502,68098,0.9,"호텔,레스토랑,레저"
83420,그린케미칼,2823.0,3303.0,3041.0,,,,50.0,107.0,101.0,,,,-7.93,,,,-7.93,-5.61,,,,-5.61,1년치 존재,1,48.15,1.3,7.7,83254.0,up,60.6,6380.0,5100.0,up,bull,,,,,KOSPI,6260,1502,109439,1.3,화학
7540,샘표,3839.0,4050.0,4090.0,,,,81.0,59.0,241.0,,,,0.99,,,,0.99,308.47,,,,308.47,1년치 존재,1,23.41,0.5,4.63,4727.0,down,40.7,65000.0,48000.0,down,bear,,,,,KOSPI,51800,1490,6347,1.3,식품
16740,두올,7299.0,7733.0,7961.0,,,,450.0,429.0,486.0,,,,2.95,,,,2.95,13.29,,,,13.29,1년치 존재,1,5.6,0.51,11.34,139070.0,up,69.7,5200.0,4050.0,up,bull,,,,,KOSPI,5200,1491,347036,2.5,자동차부품
15890,태경산업,6560.0,6757.0,7771.0,,,,441.0,557.0,554.0,,,,15.01,,,,15.01,-0.54,,,,-0.54,1년치 존재,1,11.78,0.63,5.41,82068.0,up,59.1,5210.0,4565.0,up,bull,,,,,KOSPI,5120,1497,61606,0.8,비철금속
12800,대창,13230.0,13369.0,14702.0,,,,-93.0,313.0,515.0,,,,9.97,,,,9.97,64.54,,,,64.54,1년치 존재,1,,0.44,0.75,2560866.0,up,71.4,1650.0,1284.0,up,bull,,,,,KOSPI,1650,1504,4205028,1.6,비철금속
11700,한신기계,613.0,631.0,527.0,,,,-1.0,-6.0,-15.0,,,,-16.48,,,,-16.48,-150.0,,,,-150.0,1년치 존재,1,42.35,1.71,-0.51,765140.0,up,53.6,5470.0,3750.0,mixed,bull,,,,,KOSPI,4615,1497,778739,1.0,기계
7610,선도전기,416.0,240.0,382.0,,,,-72.0,-57.0,12.0,,,,59.17,,,,59.17,121.05,,,,121.05,1년치 존재,1,,2.37,16.0,,,,8450.0,6500.0,,,,,,,KOSPI,8450,1521,3145637,,전기장비
11280,태림포장,7196.0,7154.0,7539.0,,,,222.0,-166.0,-50.0,,,,5.38,,,,5.38,69.88,,,,69.88,1년치 존재,1,33.84,0.49,-3.05,1656445.0,down,48.0,2495.0,1827.0,mixed,bear,,,,,KOSPI,2095,1483,232161,0.1,포장재
77500,유니퀘스트,6659.0,7105.0,7300.0,,,,340.0,341.0,367.0,,,,2.74,,,,2.74,7.62,,,,7.62,1년치 존재,1,8.08,0.61,8.61,282397.0,up,68.1,7400.0,5490.0,up,bull,,,,,KOSPI,7330,1583,190372,0.7,반도체와반도체장비
139990,아주스틸,9385.0,9997.0,10856.0,,,,-133.0,-424.0,-256.0,,,,8.59,,,,8.59,39.62,,,,39.62,1년치 존재,1,,0.83,-31.3,328180.0,down,61.3,4450.0,2910.0,up,bull,,,,,KOSPI,3800,1473,591834,1.8,철강
21820,세원정공,1592.0,1625.0,1794.0,,,,120.0,192.0,170.0,,,,10.4,,,,10.4,-11.46,,,,-11.46,1년치 존재,1,,0.17,6.73,11994.0,down,52.3,17380.0,12550.0,mixed,bull,,,,,KOSPI,15250,1525,11454,1.0,자동차부품
27970,한국제지,7120.0,7921.0,7537.0,,,,135.0,193.0,31.0,,,,-4.85,,,,-4.85,-83.94,,,,-83.94,1년치 존재,1,,0.49,-7.89,319557.0,down,37.6,836.0,738.0,mixed,bear,,,,,KOSPI,764,1453,68281,0.2,종이와목재
4250,NPC,5087.0,4583.0,4503.0,,,,296.0,105.0,236.0,,,,-1.75,,,,-1.75,124.76,,,,124.76,1년치 존재,1,8.75,0.63,2.92,59238.0,down,50.1,4070.0,3570.0,mixed,bear,,,,,KOSPI,3925,1441,43721,0.7,포장재
107590,미원홀딩스,4432.0,4766.0,4927.0,,,,156.0,230.0,203.0,,,,3.38,,,,3.38,-11.74,,,,-11.74,1년치 존재,1,13.83,0.78,9.52,415.0,down,33.1,70000.0,63300.0,down,bear,,,,,KOSPI,63300,1469,1181,2.8,화학
35000,HS애드,5483.0,5547.0,4839.0,,,,264.0,296.0,275.0,,,,-12.76,,,,-12.76,-7.09,,,,-7.09,1년치 존재,1,6.37,0.55,8.38,18544.0,up,71.7,8990.0,8090.0,mixed,bull,,,,,KOSPI,8990,1457,13782,0.7,광고
7210,벽산,6207.0,6431.0,6107.0,,,,447.0,257.0,233.0,,,,-5.04,,,,-5.04,-9.34,,,,-9.34,1년치 존재,1,5.41,0.55,7.84,931655.0,up,67.6,2200.0,1657.0,up,bull,,,,,KOSPI,2200,1438,1879854,2.0,건축자재
2620,제일파마홀딩스,8040.0,7798.0,6576.0,,,,208.0,-116.0,387.0,,,,-15.67,,,,-15.67,433.62,,,,433.62,1년치 존재,1,,4.0,4.68,15336.0,up,59.2,9280.0,8010.0,up,bull,,,,,KOSPI,9000,1438,9565,0.6,제약
363280,티와이홀딩스,814.0,794.0,792.0,,,,-3438.0,-809.0,-346.0,,,,-0.25,,,,-0.25,57.23,,,,57.23,1년치 존재,1,,0.17,-10.04,57680.0,down,57.4,3085.0,2440.0,up,bull,,,,,KOSPI,2840,1432,54333,0.9,"호텔,레스토랑,레저"
20120,키다리스튜디오,1710.0,2052.0,2175.0,,,,-57.0,22.0,124.0,,,,5.99,,,,5.99,463.64,,,,463.64,1년치 존재,1,,0.97,3.29,265474.0,up,58.0,4155.0,3085.0,up,bull,,,,,KOSPI,3875,1436,236076,0.9,양방향미디어와서비스
123690,한국화장품,787.0,928.0,850.0,,,,31.0,37.0,5.0,,,,-8.41,,,,-8.41,-86.49,,,,-86.49,1년치 존재,1,29.07,3.99,3.53,359225.0,up,57.8,10810.0,7750.0,mixed,bull,,,,,KOSPI,8890,1428,151284,0.4,화장품
8040,사조동아원,6785.0,6781.0,6743.0,,,,386.0,500.0,425.0,,,,-0.56,,,,-0.56,-15.0,,,,-15.0,1년치 존재,1,12.55,0.55,-69.03,432425.0,up,52.2,1153.0,972.0,mixed,bull,,,,,KOSPI,1042,1471,372309,0.9,식품
1290,상상인증권,1822.0,3227.0,1817.0,,,,10.0,-497.0,-91.0,,,,-43.69,,,,-43.69,81.69,,,,81.69,1년치 존재,1,170.76,0.35,-3.11,3515719.0,up,56.3,1558.0,703.0,up,bull,,,,,KOSPI,1305,1414,1681144,0.5,증권
4140,동방,7678.0,8716.0,9156.0,,,,352.0,390.0,320.0,,,,5.05,,,,5.05,-17.95,,,,-17.95,1년치 존재,1,6.67,0.69,10.36,1665491.0,down,53.7,3005.0,2475.0,up,bear,,,,,KOSPI,2915,1398,764303,0.5,항공화물운송과물류
14710,사조씨푸드,1760.0,1883.0,2380.0,,,,-348.0,95.0,122.0,,,,26.39,,,,26.39,28.42,,,,28.42,1년치 존재,1,,0.29,-12.7,20606.0,up,59.8,9850.0,6630.0,mixed,bull,,,,,KOSPI,8120,1398,19755,1.0,식품
16710,대성홀딩스,12168.0,12124.0,12226.0,,,,100.0,233.0,281.0,,,,0.84,,,,0.84,20.6,,,,20.6,1년치 존재,1,1.05,0.38,3.82,17135.0,down,53.2,9260.0,8390.0,mixed,bull,,,,,KOSPI,8640,1390,11276,0.7,가스유틸리티
24090,디씨엠,2183.0,2409.0,2271.0,,,,91.0,170.0,96.0,,,,-5.73,,,,-5.73,-43.53,,,,-43.53,1년치 존재,1,,0.41,4.55,6963.0,up,50.8,12990.0,11800.0,up,bull,,,,,KOSPI,12500,1425,22898,3.3,비철금속
2390,한독,5227.0,5074.0,5351.0,,,,126.0,5.0,33.0,,,,5.46,,,,5.46,560.0,,,,560.0,1년치 존재,1,,0.58,-0.76,26151.0,down,44.5,11760.0,10020.0,mixed,bull,,,,,KOSPI,10310,1419,49598,1.9,제약
4150,한솔홀딩스,4431.0,7916.0,10983.0,12126.0,,,40.0,75.0,226.0,334.0,,,38.74,10.41,,,38.74,201.33,47.79,,,201.33,2년치 존재,2,16.23,0.21,-0.11,153245.0,down,51.0,3740.0,3100.0,mixed,bear,,,,,KOSPI,3350,1374,72313,0.5,복합기업
19180,티에이치엔,5863.0,6511.0,9891.0,,,,431.0,310.0,701.0,,,,51.91,,,,51.91,126.13,,,,126.13,1년치 존재,1,2.21,0.3,36.85,265765.0,down,49.1,9300.0,6500.0,mixed,bull,,,,,KOSPI,7540,1357,208694,0.8,자동차부품
267290,경동도시가스,17995.0,17919.0,17595.0,,,,283.0,270.0,330.0,,,,-1.81,,,,-1.81,22.22,,,,22.22,1년치 존재,1,3.75,3.0,7.13,9190.0,down,58.8,23950.0,21350.0,up,bull,,,,,KOSPI,23000,1356,8477,0.9,가스유틸리티
13570,디와이,11912.0,11683.0,12448.0,,,,433.0,356.0,481.0,,,,6.55,,,,6.55,35.11,,,,35.11,1년치 존재,1,8.52,0.41,3.62,104185.0,up,60.8,5550.0,4415.0,mixed,bull,,,,,KOSPI,5270,1387,176399,1.7,자동차부품
14530,극동유화,11580.0,10628.0,10217.0,,,,278.0,229.0,154.0,,,,-3.87,,,,-3.87,-32.75,,,,-32.75,1년치 존재,1,10.25,0.72,0.55,558673.0,up,53.7,5990.0,3350.0,up,bull,,,,,KOSPI,4000,1395,539539,1.0,석유와가스
2220,한일철강,2163.0,2058.0,1964.0,,,,49.0,7.0,32.0,,,,-4.57,,,,-4.57,357.14,,,,357.14,1년치 존재,1,86145.26,0.34,-0.34,175288.0,up,67.4,5470.0,3645.0,up,bull,,,,,KOSPI,5230,1396,127275,0.7,철강
2460,HS화성,9081.0,6128.0,6595.0,,,,253.0,237.0,432.0,,,,7.62,,,,7.62,82.28,,,,82.28,1년치 존재,1,5.23,0.27,6.73,16969.0,up,57.4,15330.0,11410.0,mixed,bull,,,,,KOSPI,13310,1351,24920,1.5,건설
14790,HL D&I,15720.0,15788.0,17419.0,19185.0,,,507.0,579.0,798.0,977.0,,,10.33,10.14,,,10.33,37.82,22.43,,,37.82,2년치 존재,2,3.14,0.21,2.9,127237.0,down,54.8,3975.0,2820.0,up,bear_cross,,,,,KOSPI,3550,1344,103682,0.8,건설
4080,신흥,1124.0,1018.0,1026.0,,,,114.0,63.0,71.0,,,,0.79,,,,0.79,12.7,,,,12.7,1년치 존재,1,14.76,1.19,2.44,4128.0,down,52.1,14190.0,13480.0,mixed,bear,,,,,KOSPI,13990,1315,5703,1.4,건강관리장비와용품
10100,한국무브넥스,15108.0,15674.0,16993.0,,,,593.0,437.0,253.0,,,,8.42,,,,8.42,-42.11,,,,-42.11,1년치 존재,1,5.98,0.86,5.3,192064.0,down,45.5,5930.0,4160.0,mixed,bull,,,,,KOSPI,4480,1364,300226,1.6,자동차부품
67830,세이브존I&C,1238.0,1172.0,1181.0,,,,110.0,78.0,46.0,,,,0.77,,,,0.77,-41.03,,,,-41.03,1년치 존재,1,7.22,0.19,1.59,64037.0,down,54.0,3475.0,2790.0,mixed,bull,,,,,KOSPI,3175,1303,43981,0.7,백화점과일반상점
14160,대영포장,2835.0,2808.0,2837.0,,,,111.0,9.0,9.0,,,,1.03,,,,1.03,0.0,,,,0.0,1년치 존재,1,15.54,0.62,0.81,14617320.0,down,49.5,1409.0,940.0,mixed,bear,,,,,KOSPI,1195,1295,1914409,0.1,포장재
5800,신영와코루,2028.0,1967.0,1852.0,,,,22.0,28.0,13.0,,,,-5.85,,,,-5.85,-53.57,,,,-53.57,1년치 존재,1,16.96,0.23,1.66,6547.0,down,44.1,17990.0,14870.0,mixed,bull,,,,,KOSPI,15080,1357,2683,0.4,"섬유,의류,신발,호화품"
